event_name,event_date,fight_url
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/4e5d4a36eaaa3a78
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/4b75d3b7738cb278
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/b19bf99c7eb796bc
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/236f811290163dca
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/d5e3be7a07c48b08
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/46bc1338a50cbeac
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/5c650ae2193ab1bc
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/7f33fbdc35afd721
UFC Fight Night: Lewis vs. Teixeira,07/12/2025,http://ufcstats.com/fight-details/120d66cb0da0f3c3
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/7a64d63e12618ba7
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/8308464729ea7c40
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/f722b96ae6862843
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/1ea9ad3b6e1cba79
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/f6a3c78f15ff26c7
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/958522de54ccc536
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/2f523b757f7f33a2
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/815ff62ca8e217be
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/d7be78c400e7e0f9
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/9bff9fe298e63357
UFC 317: Topuria vs. Oliveira,06/28/2025,http://ufcstats.com/fight-details/043172689e415438
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/03bc32bdb5a33496
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/a1afc16e21d1a807
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/8e5744c664fec3e9
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/36ec204f47e4d613
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/7513a00037094075
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/19764211af05674c
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/e512b80bbaea36c2
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/5fcf18bcd2a020f1
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/fff3218758c513b8
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/2bfc0212f2cae65b
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/8c140756bf43dcc2
UFC Fight Night: Hill vs. Rountree Jr.,06/21/2025,http://ufcstats.com/fight-details/a12d3a6c8aaf87ca
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/d75b3d3c2b209b75
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/79dfbbdd14fbbd11
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/e5bd7e6e2a50a843
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/1714950933f88ab9
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/08c04f18b0f58d71
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/ec2034b134ae71cd
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/13e2ff8b3a122094
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/e861e9cc0118c670
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/f6454f2e508626ec
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/b39b8ff0d7de211a
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/59c4fdb3c0673066
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/2ae7404681deb3b3
UFC Fight Night: Usman vs. Buckley,06/14/2025,http://ufcstats.com/fight-details/ab325ea526824723
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/e61d83e4e1f9c4d7
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/81b84b34f0357fa5
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/e28e829800466aca
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/df5dac45fc585fb0
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/2129acab2280bd29
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/b6a87389bdc36a00
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/01100a90b584215d
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/ac977a0389682124
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/f0488a4486a64af0
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/d078e9046aa86307
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/9f4a0de31375ba04
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/2e4064e0e6d4d92e
UFC 316: Dvalishvili vs. O'Malley 2,06/07/2025,http://ufcstats.com/fight-details/0e8599eca8ccfa32
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/212527d462690304
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/305d8c85b35a7d4e
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/7aaa810540132a4b
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/106918bfbe24335d
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/ad68450307a21ab1
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/baa2ee0bf7f97079
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/2521fed000747f47
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/ae89ba793121fe0c
UFC Fight Night: Blanchfield vs. Barber,05/31/2025,http://ufcstats.com/fight-details/73240bea13ed5e71
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/a81ad236a2f221f2
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/dcb27eef6441268c
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/b3044bf646306e7f
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/fe2acfdaaaec3dba
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/a9a6cca4bbf7a5db
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/8ba31cf0b3164b72
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/d6e2bc6e6c0cc4fe
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/f75fe8b384b0db11
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/66887532be2de5ee
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/18a7dc86279066f8
UFC Fight Night: Burns vs. Morales,05/17/2025,http://ufcstats.com/fight-details/afdd95ae7b7cdb0c
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/b873c116e39c9920
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/9e9d1764a015f313
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/891b2faf1bff38ee
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/0f53eb509d0ffeb9
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/c7190cd03e53fb61
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/2521234a4bf7c615
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/4db2d86ebe8c8abd
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/c812457a810dde39
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/99aa1f28e22bb6dd
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/6ecfa439ef900bcc
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/0e0a4282cd6c86d7
UFC 315: Muhammad vs. Della Maddalena,05/10/2025,http://ufcstats.com/fight-details/c20bd12ae7f04eff
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/9b3bade95e1dd484
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/380242601a2c5991
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/191ee545160a4e09
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/5ce29056e0cd2df9
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/6ccd10adc968e1f0
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/9039959b41901412
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/2707dc2245335cc1
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/77ed474dfc5359ea
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/6e26a6293ea6ba62
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/97b32ff27fd457a8
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/c445401709421fa4
UFC Fight Night: Sandhagen vs. Figueiredo,05/03/2025,http://ufcstats.com/fight-details/469f887278324e63
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/633f4b5ec767769d
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/a526a72ade275f46
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/4072abf0b0c179f2
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/9bbd45774fb4a6eb
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/fbf83609dc96f32e
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/62fbdd4f0bcd3c2a
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/d8d22dcc1f6912e7
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/97770b38df67b276
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/6f3cb7ce84185dd3
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/7d51649373d42571
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/c2c20a04a78d9143
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/e7b3ca036835b7c2
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/23201d09a78d446d
UFC Fight Night: Machado Garry vs. Prates,04/26/2025,http://ufcstats.com/fight-details/7fd6770fe2d4f258
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/e733f148060bef2a
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/d05cb4c4135ce402
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/d3be5a4e0ec273e2
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/8c540eb4afe8c43e
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/b2d731415bd367df
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/fc43d60cbd6b0e6a
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/0eccebee160137b1
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/11eb27a1ac74d225
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/08e7a39eb7482ebf
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/4bbda6c1f6cf9d4e
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/fd98843926965cbd
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/b87d6f71d901355b
UFC 314: Volkanovski vs. Lopes,04/12/2025,http://ufcstats.com/fight-details/0e71e69359db4d1e
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/86a1be10255eea4e
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/a160e94fdb66de17
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/fc3825dd1b67e39d
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/0c80eef2f4570543
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/de9422207df2de64
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/d1368ca941c1fefc
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/76641669c1607b7a
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/58811a4e36c53b89
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/fd088ce1481315a5
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/4b1aec2395ebca14
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/96cc199d78732d11
UFC Fight Night: Emmett vs. Murphy,04/05/2025,http://ufcstats.com/fight-details/cca4d763b1c6de0a
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/33e301872e2b5680
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/8fc8d66ad0074ab0
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/ab4a91a59c01d6b6
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/55376d5c205fa844
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/5ba7dd466e30169f
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/64fe6e61a24dbf39
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/41cdbcc0f3635b8f
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/7efca050bc7be8ac
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/7e3fc760b26b6ae4
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/e2e2537a345367d4
UFC Fight Night: Moreno vs. Erceg,03/29/2025,http://ufcstats.com/fight-details/9f66d450af690df5
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/371ed8497799998e
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/6d9ea9f436ed354d
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/96c6be6b22385967
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/8e6640c007ad603d
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/9779eb1aae1d4654
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/2a1071689c3af9df
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/e5a88f5c686173c4
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/dd229687cb62c871
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/8af2b589d5e9c1ae
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/a693622ad8c0d672
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/1b02588149d126bf
UFC Fight Night: Edwards vs. Brady,03/22/2025,http://ufcstats.com/fight-details/265dbd9be8caa7de
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/67f7163e536d62e2
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/c83133ee114945ed
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/d8f40b82364b6411
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/ab1aa23060d4e87b
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/e56403718205b494
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/36db86c39ed09997
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/74bc22b367cca118
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/29d9c5a3f2b78903
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/cb3eb07b7152366e
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/5fa6543868367f4b
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/5d8af316413ea2f7
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/1c62a7444808d97f
UFC Fight Night: Vettori vs. Dolidze 2,03/15/2025,http://ufcstats.com/fight-details/a8f8245096eaf0cd
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/9e05fe95a4fc63bc
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/a2f31cf3a28a7730
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/a3cd6a65aaa9f104
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/79f1c9f97d83ec83
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/231968c02cdfe65e
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/af3e43049bc86fe9
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/e61cb905f6152183
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/cab4937435d081d0
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/19fe7177254802d1
UFC 313: Pereira vs. Ankalaev,03/08/2025,http://ufcstats.com/fight-details/96c2f85b46e98e91
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/9d8a37f130db13e5
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/6bdf0756fb57aced
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/061990783b9bdb36
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/0dfdc94c1da32e20
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/d6c3b730dc9f21a5
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/a857acedb53ee959
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/dd1df7f5a54fd9fc
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/1de799f17556b501
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/1ada4b9ee5810e0f
UFC Fight Night: Kape vs. Almabayev,03/01/2025,http://ufcstats.com/fight-details/206b8c14546d71f1
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/b959e2c1d16ff832
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/0cdca4c22b8d3ab5
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/19c8092496e94b85
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/8ef7723b6a8b45e1
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/c0d8a231d2f1d1af
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/08763e87e10b9709
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/3ded9bfdfb75f39b
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/e011819e721c4a2a
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/bc6d70ab959dce70
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/615f7f894bafad82
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/e9dfc2f009a77a8d
UFC Fight Night: Cejudo vs. Song,02/22/2025,http://ufcstats.com/fight-details/b6475543ab6d20c9
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/365e2d891b98b86d
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/68913a422f548ccc
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/f5386c98fea7f5d4
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/ce1436a9b58902a7
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/875b249ebe45a66b
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/2a493f15e079a7ff
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/f4817d5cbe9be532
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/2ae33fce63a75df9
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/7b9f169016746f81
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/07b357090cc91c2c
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/3b2a24db4eeaeede
UFC Fight Night: Cannonier vs. Rodrigues,02/15/2025,http://ufcstats.com/fight-details/58668a0736602842
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/d13849f49f99bf01
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/03c2a836d033be8f
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/8435f90fbd50c7a5
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/de85ef2fd4769070
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/4ce53d8a26693f06
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/c35a53be30bfd066
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/64641156360b1b81
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/946cae1beed2baec
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/c7fadbdfdc14c282
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/1f70a4516a70abf2
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/8bc8bb0021337de7
UFC 312: Du Plessis vs. Strickland 2,02/08/2025,http://ufcstats.com/fight-details/4218d1d1ce6d322c
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/85e79748b75eb30e
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/426e7a3de68117b0
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/3c00f34f20c8a189
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/70b8dca3addcf4de
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/775788423f5eeb99
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/940f586104bf8bc8
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/43bbaf06603b0f0c
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/e97e71a593e4c28d
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/91bf33ada75d6061
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/750257171ad29a2c
UFC Fight Night: Adesanya vs. Imavov,02/01/2025,http://ufcstats.com/fight-details/984ce1062186f3ce
UFC 311: Makhachev vs. Moicano,01/18/2025,http://ufcstats.com/fight-details/daef1691c7d6b1e4
UFC 311: Makhachev vs. Moicano,01/18/2025,http://ufcstats.com/fight-details/f39941b3743bf18c
UFC 311: Makhachev vs. Moicano,01/18/2025,http://ufcstats.com/fight-details/959fea398ffa5778
UFC 311: Makhachev vs. Moicano,01/18/2025,http://ufcstats.com/fight-details/54d48b33e7240452
UFC 311: Makhachev vs. Moicano,01/18/2025,http://ufcstats.com/fight-details/69d63c057aebffaf
UFC 311: Makhachev vs. Moicano,01/18/2025,http://ufcstats.com/fight-details/d14f98b24691d082
UFC 311: Makhachev vs. Moicano,01/18/2025,http://ufcstats.com/fight-details/938081fae11dcbbf
